Date,failure_prob,topicid40_Power_preprocessed_Trend,topicid40_Voltage_preprocessed_Trend,topicid40_Current_preprocessed_Trend
03/02/2025,1,0,0.06512987391602565,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.25159973433763483,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.07948483397930298,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.049050235284844035,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.011380945918772867,0
03/02/2025,1,0,0.2515038061094142,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.12120159968629862,0
03/02/2025,1,0,0.17899616558889528,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.07967651913337409,0
03/02/2025,1,0,0.1635738407680259,0
03/02/2025,1,0,0.2515038061094142,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.1276224188209032,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.05679499621540113,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.2824554062232859,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.10351903024846726,0
03/02/2025,1,0,0.09980076096946061,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.26531015022108473,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.2627230333669551,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.05681337057784225,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.027200036633479863,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.1511181577025917,0
03/02/2025,1,0,0.22418749520245349,0
03/02/2025,1,0,0.12407871403157619,0
03/02/2025,1,0,0.1388070138557608,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.23279702397729396,0
03/02/2025,1,0,0.25723197964078204,0
03/02/2025,1,0,0.0933069806266493,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.25159973433763483,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.05679499621540113,0
03/02/2025,1,0,0.1608421140533583,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.26880392507671474,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.04105925638137564,0
03/02/2025,1,0,0.09980076096946061,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.11313072330669002,0
03/02/2025,1,0,0.2824554062232859,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.1511181577025917,0
03/02/2025,1,0,0.1511181577025917,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.18549791109858219,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.06512987391602565,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.250833782171035,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.05974423171681442,0
03/02/2025,1,0,0.25159973433763483,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.11325990780621964,0
03/02/2025,1,0,0.018766568230788094,0
03/02/2025,1,0,0.29420089936404825,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.10147652138269048,0
03/02/2025,1,0,0.17296589324256892,0
03/02/2025,1,0,0.049050235284844035,0
03/02/2025,1,0,0.1511181577025917,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.06662883915846596,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.18549791109858219,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.0882046170725106,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.08315205247044435,0
03/02/2025,1,0,0.17296589324256892,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.14621866332539007,0
03/02/2025,1,0,0.12120159968629862,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.26531015022108473,0
