Date,failure_prob,topicid56_Power_preprocessed_Trend,topicid56_Voltage_preprocessed_Trend,topicid56_Current_preprocessed_Trend
03/02/2025,1,0,-5.072705663988097,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-6.416617167884002,0
03/02/2025,1,0,-2.646804645156714,0
03/02/2025,1,0,-2.347834963726597,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-4.518772523877719,0
03/02/2025,1,0,-6.42683262962258,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-6.129309274937212,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-5.138010482865834,0
03/02/2025,1,0,-4.374234052810663,0
03/02/2025,1,0,-6.349009567112679,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.347834963726597,0
03/02/2025,1,0,-6.727083787666909,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.32837525283328,0
03/02/2025,1,0,-6.1748581219232515,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-5.940766736163432,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.6646472784617021,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-7.50947861303139,0
03/02/2025,1,0,-2.134047557699275,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.008639310738912442,0
03/02/2025,1,0,-8.03743323157724,0
03/02/2025,1,0,-8.277593306276719,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-8.277593306276719,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-5.811807448392534,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-6.666060744335817,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.008639310738912442,0
03/02/2025,1,0,-1.6468650433685488,0
03/02/2025,1,0,-6.349009567112679,0
03/02/2025,1,0,-4.530231097008418,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-7.632367713629666,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-8.044327940323265,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-5.072705663988097,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.4751993718672578,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-6.302846135730906,0
03/02/2025,1,0,-4.1028875881685485,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-6.570144498359646,0
03/02/2025,1,0,-5.0589855410651445,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-5.084429881484823,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.646804645156714,0
03/02/2025,1,0,-0.5374561557775905,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-8.277593306276719,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.3186329160440353,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-6.088699277713544,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-5.262241018216413,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-7.632367713629666,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-4.518772523877719,0
03/02/2025,1,0,-2.1097736586277422,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-8.500339280442166,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.6646472784617021,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.347834963726597,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-8.500339280442166,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.6646472784617021,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
