Date,failure_prob,topicid5_Power_preprocessed_Trend,topicid5_Voltage_preprocessed_Trend,topicid5_Current_preprocessed_Trend
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.702892343214078,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.7,0
03/02/2025,1,0,-7.071313675221184,0
03/02/2025,1,0,-2.4730745526000035,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-18.431033921097907,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-7.450957251289646,0
03/02/2025,1,0,-2.650582534672928,0
03/02/2025,1,0,-16.64689156851515,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-14.171160279566084,0
03/02/2025,1,0,-18.431033921097907,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-7.599406623376943,0
03/02/2025,1,0,-12.992651290161968,0
03/02/2025,1,0,-16.986311489658775,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-10.197862115878404,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-17.475407346514764,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.69123249377445,0
03/02/2025,1,0,-7.599406623376943,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-17.70084330598911,0
03/02/2025,1,0,-14.128834820364977,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.3249207127008695,0
03/02/2025,1,0,-11.511633595444822,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-11.035265204066409,0
03/02/2025,1,0,-6.442881794091791,0
03/02/2025,1,0,-16.656187397849877,0
03/02/2025,1,0,-14.171160279566084,0
03/02/2025,1,0,-14.128834820364977,0
03/02/2025,1,0,-1.085732666642894,0
03/02/2025,1,0,-15.717655174774585,0
03/02/2025,1,0,-1.0485048777673107,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-14.936704668844554,0
03/02/2025,1,0,-12.992651290161968,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-17.097114344958293,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.7,0
03/02/2025,1,0,-17.87207313541587,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-8.329957887865586,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-16.64689156851515,0
03/02/2025,1,0,-1.1884195859477984,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-16.718306744980243,0
03/02/2025,1,0,-18.39255737401741,0
03/02/2025,1,0,-7.183041447804918,0
03/02/2025,1,0,-0.8920836948794815,0
03/02/2025,1,0,-2.50610266003633,0
03/02/2025,1,0,-9.89397048728576,0
03/02/2025,1,0,-1.4434217103300355,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-16.22577041500071,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.0959693767954697,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-4.0208554317443514,0
03/02/2025,1,0,-1.3249207127008695,0
03/02/2025,1,0,-2.933343260782822,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-12.462149740870364,0
03/02/2025,1,0,-16.10744931580347,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-13.336281475987121,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-7.183041447804918,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-7.022475977291936,0
03/02/2025,1,0,-7.147408707042295,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-9.920140571016507,0
03/02/2025,1,0,-2.4730745526000035,0
03/02/2025,1,0,-17.097114344958293,0
03/02/2025,1,0,-17.87207313541587,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.556630336381076,0
03/02/2025,1,0,-14.936704668844554,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.50610266003633,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-15.717655174774585,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.0485048777673107,0
03/02/2025,1,0,-5.048168303072416,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.0559704309518896,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-7.27310394760142,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.8548660399254366,0
03/02/2025,1,0,-7.599406623376943,0
03/02/2025,1,0,-6.442881794091791,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-10.962480171197132,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-11.035265204066409,0
03/02/2025,1,0,-1.0485048777673107,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-17.70084330598911,0
03/02/2025,1,0,-17.634982898500326,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-9.920140571016507,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-8.522329349940577,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-17.87207313541587,0
03/02/2025,1,0,-1.3249207127008695,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-16.64689156851515,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-17.87207313541587,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.0559704309518896,0
03/02/2025,1,0,-14.171160279566084,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-14.128834820364977,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-6.442881794091791,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.0485048777673107,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-10.197862115878404,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.702892343214078,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-16.10744931580347,0
03/02/2025,1,0,-2.556630336381076,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-12.462149740870364,0
03/02/2025,1,0,-17.475407346514764,0
03/02/2025,1,0,-16.718306744980243,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-7.022475977291936,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-13.336281475987121,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-7.183041447804918,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-8.329957887865586,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.7,0
03/02/2025,1,0,-13.336281475987121,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.650582534672928,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.4434217103300355,0
03/02/2025,1,0,-1.0485048777673107,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-7.071313675221184,0
03/02/2025,1,0,-17.70084330598911,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.702892343214078,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-14.171160279566084,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-17.475407346514764,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-16.10744931580347,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-16.986311489658775,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.0959693767954697,0
03/02/2025,1,0,-1.4434217103300355,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
