Date,failure_prob,topicid2_Power_preprocessed_Trend,topicid2_Voltage_preprocessed_Trend,topicid2_Current_preprocessed_Trend
03/02/2025,1,0,-22.777128266722244,0
03/02/2025,1,0,-11.198890488513111,0
03/02/2025,1,0,-18.645695908324058,0
03/02/2025,1,0,-9.00164927793389,0
03/02/2025,1,0,-9.922022241428394,0
03/02/2025,0,0,0,0
03/02/2025,0,0,45.6,0
03/02/2025,1,0,-4.346991802950278,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-18.13401146449924,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-17.199523689735244,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-10.185847207564638,0
03/02/2025,1,0,-9.922022241428394,0
03/02/2025,1,0,-15.12635400791617,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-25.279602335565343,0
03/02/2025,1,0,-18.645695908324058,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-26.002842044663396,0
03/02/2025,1,0,-24.73748595835428,0
03/02/2025,1,0,-15.028337696361026,0
03/02/2025,1,0,-4.951198490858147,0
03/02/2025,1,0,-23.384504575181623,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.140400297742989,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-11.64713184795832,0
03/02/2025,1,0,-23.573720561821887,0
03/02/2025,1,0,-3.2176799137199836,0
03/02/2025,1,0,-18.789067245810543,0
03/02/2025,1,0,-10.185847207564638,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-9.191799315210528,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-13.094094971516462,0
03/02/2025,1,0,-28.243583870087438,0
03/02/2025,1,0,-0.4328902084897166,0
03/02/2025,1,0,-22.96727662855077,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-11.198890488513111,0
03/02/2025,1,0,-26.002842044663396,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-21.464765994106713,0
03/02/2025,1,0,-4.089008408969548,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-15.718761377324396,0
03/02/2025,1,0,-16.931855263420616,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-12.844611413898711,0
03/02/2025,1,0,-1.3321961476406905,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-24.73748595835428,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-27.63337571117806,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-9.7213149899253,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-23.94896070296987,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-23.119624274356603,0
03/02/2025,1,0,-13.121442307919928,0
03/02/2025,0,0,0,0
03/02/2025,0,0,45.6,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-7.22394180600314,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-25.07500311267518,0
03/02/2025,1,0,-2.864342480318168,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-15.718761377324396,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-25.361667781010514,0
03/02/2025,1,0,-8.743588614124764,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.9487343162347592,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.9633753745405365,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-17.199523689735244,0
03/02/2025,1,0,-1.1361899914649811,0
03/02/2025,1,0,-26.018222611762724,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-13.121442307919928,0
03/02/2025,1,0,-22.777128266722244,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-11.033633164845135,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-17.373747608992595,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-10.185847207564638,0
03/02/2025,1,0,-27.63337571117806,0
03/02/2025,1,0,-13.182377382324965,0
03/02/2025,1,0,-15.028337696361026,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-4.089008408969548,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-8.151345451854557,0
03/02/2025,1,0,-4.346991802950278,0
03/02/2025,1,0,-13.121442307919928,0
03/02/2025,1,0,-22.253924148289535,0
03/02/2025,1,0,-11.033633164845135,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-23.384504575181623,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-18.13401146449924,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
