Date,failure_prob,topicid17_Power_preprocessed_Trend,topicid17_Voltage_preprocessed_Trend,topicid17_Current_preprocessed_Trend
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,5.412580959503777,0
03/02/2025,0,0,0,0
03/02/2025,1,0,5.723099692169817,0
03/02/2025,1,0,10.01708365691362,0
03/02/2025,0,0,0,0
03/02/2025,1,0,4.967046197303046,0
03/02/2025,1,0,6.4723212730212145,0
03/02/2025,1,0,1.0246416754993906,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.1948748507834317,0
03/02/2025,1,0,8.180232076621483,0
03/02/2025,1,0,0.6136342953824343,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,9.008887551617264,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,4.4973274498035964,0
03/02/2025,0,0,0,0
03/02/2025,1,0,10.387304555634978,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.1948748507834317,0
03/02/2025,1,0,3.6752258228660484,0
03/02/2025,1,0,7.760214134734152,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.6561660376258303,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,1.954677599046418,0
03/02/2025,0,0,0,0
03/02/2025,1,0,8.31631554411588,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,8.305614819690707,0
03/02/2025,1,0,4.006062074793063,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,1.618768349755726,0
03/02/2025,0,0,0,0
03/02/2025,1,0,4.0091300327343715,0
03/02/2025,1,0,3.218761818616689,0
03/02/2025,1,0,6.131219872640757,0
03/02/2025,1,0,9.826847916927536,0
03/02/2025,1,0,2.1618926270982097,0
03/02/2025,1,0,1.954677599046418,0
03/02/2025,1,0,0.7145977948464015,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,1.954677599046418,0
03/02/2025,0,0,0,0
03/02/2025,1,0,3.4901860294325795,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.5536399747925085,0
03/02/2025,0,0,0,0
03/02/2025,1,0,1.576297848037152,0
03/02/2025,1,0,9.947817911628867,0
03/02/2025,1,0,8.037206125287158,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.32324214662502015,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,1.0315847100189792,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.7145977948464015,0
03/02/2025,1,0,8.31631554411588,0
03/02/2025,1,0,4.0091300327343715,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,8.032271347928647,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,8.456556626241655,0
03/02/2025,0,0,0,0
03/02/2025,1,0,7.408282652671083,0
03/02/2025,1,0,3.218761818616689,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,4.0091300327343715,0
03/02/2025,1,0,5.412580959503777,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,7.615362977625392,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,0.31999102387712064,0
03/02/2025,1,0,8.032271347928647,0
03/02/2025,0,0,0,0
03/02/2025,1,0,8.032271347928647,0
03/02/2025,1,0,9.008887551617264,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,9.8106471527019,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,1.954677599046418,0
03/02/2025,1,0,3.8615218200963044,0
03/02/2025,0,0,0,0
03/02/2025,1,0,9.8106471527019,0
03/02/2025,1,0,4.967046197303046,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,3.4901860294325795,0
03/02/2025,0,0,0,0
03/02/2025,1,0,9.008887551617264,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,9.826847916927536,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,3.218761818616689,0
03/02/2025,0,0,0,0
03/02/2025,1,0,2.835998021017855,0
03/02/2025,1,0,8.31631554411588,0
03/02/2025,1,0,0.32324214662502015,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,4.062101349106346,0
03/02/2025,0,0,0,0
