Date,failure_prob,topicid18_Power_preprocessed_Trend,topicid18_Voltage_preprocessed_Trend,topicid18_Current_preprocessed_Trend
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.9848051096233141,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.7163215357641057,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.0031244944660607,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.797652766214409,0
03/02/2025,1,0,-0.304460790663744,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.896382317889299,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.304460790663744,0
03/02/2025,1,0,-4.377667023851671,0
03/02/2025,1,0,-3.3552260856928076,0
03/02/2025,1,0,-1.63424113594691,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.6282656285453276,0
03/02/2025,1,0,-3.9663368385018924,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.597795436132647,0
03/02/2025,1,0,-3.8684712516505977,0
03/02/2025,1,0,-2.217948048371078,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.000479104165779,0
03/02/2025,1,0,-1.274988219495329,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-4.2693382406891915,0
03/02/2025,1,0,-3.7809907215459595,0
03/02/2025,1,0,-3.7809907215459595,0
03/02/2025,1,0,-0.7424879217595608,0
03/02/2025,1,0,-4.204991831475909,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.3295848521133746,0
03/02/2025,1,0,-5.3016250741255355,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.1423200225258556,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-4.223454196855203,0
03/02/2025,1,0,-4.407829487441477,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.4393897362767962,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.216347474400302,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.797652766214409,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.5569034638031445,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.087211797760064,0
03/02/2025,1,0,-1.3789718001213522,0
03/02/2025,1,0,-2.7495940734746136,0
03/02/2025,1,0,-5.435778155290439,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.7559454508810393,0
03/02/2025,1,0,-3.792648732519507,0
03/02/2025,1,0,-4.179632637605448,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.274988219495329,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.6589257067590015,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.7771300578008655,0
03/02/2025,1,0,-0.5758596680409793,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.597795436132647,0
03/02/2025,1,0,-4.193963428985568,0
03/02/2025,1,0,-4.179632637605448,0
03/02/2025,1,0,-4.179632637605448,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.1708273548310073,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-4.2693382406891915,0
03/02/2025,1,0,-1.5351810691266725,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.6187120480414681,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.2924105012050022,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.087211797760064,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.797652766214409,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
