0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
0.00,0.00,na,Invalid ACPI-PCI IRQ routing table,
