0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
0.00,0.00,na,ALERT exited abnormally,
